material no.,description,bin no.,val.stock,max.price,value,uom,storage loc
19093,D91ZZ000820 CABLE ASSY.WITH CONNECTOR 3,MAZAK,0,,0,NOS,1060
19115,22555022963 DOOR 1365x703.8x74,MAZAK,0,,0,NOS,1060
19116,22555022992 DOOR 1280x480.1x78.1,MAZAK,1,,"30,355.40",NOS,1060
19118,32555022951 ARM,MAZAK,1,,"111,927.54",NOS,1060
19119,32555022981 ARM,MAZAK,1,,"112,547.42",NOS,1060
19120,42347756510 ROD (92.06-PT),MAZAK,3,,"49,434.00",NOS,1060
19121,E000AS11320 AS1132 THRUST WASHER,MAZAK,4,,"11,055.04",NOS,1060
19122,02459741221 TABLE 440x442x88,MAZAK,0,,0,NOS,1060
19216,SCRAPER CONVEYOR FOR FH-6800,MAZAK,0,,0,NOS,1060
19217,Z33QR005692 WAY COVER Y-AXIS OT-081495-,MAZAK,1,,"253,314.00",NOS,1060
19218,Z33QR005701 Z-AXIS WAY COVER SP-SIDE,MAZAK,1,,"193,253.00",NOS,1060
19222,3610KL-05W-B49 24V DC FAN NMB-MAT,MAZAK,3,,"1,560.00",NOS,1060
19223,HDH0712UA DC 12V FAN HXH,MAZAK,0,,0,NOS,1060
19247,XR03CX-5N0C1 TEMPERATURE CONTROLLER,MAZAK,0,,0,NOS,1060
19248,SLEEK9228 TEMPERATURE CONTROLLER ESD,MAZAK,0,,0,NOS,1060
19280,D70EU009362 SAFETY RELAY UNIT SRU-YM11A,MAZAK,1,,"145,189.00",NOS,1060
19311,VE/CPF/1 SS MESH 10MM SS-ALUMINIUM FRAM,MAZAK,12,,"9,405.00",NOS,1060
19312,VE/CPF/2 4MM ROD BLACK FILTER MESH,MAZAK,4,,"1,710.00",NOS,1060
19313,VE/CPF/3 4MM ROD BLACK FILTER MESH,MAZAK,3,,"2,565.00",NOS,1060
19314,VE/CPF/4 4MM ROD BLACK FILTER MESH,MAZAK,2,,855,NOS,1060
19316,METALLIC OIL SEAL 22x42x11 MAZAK PP PUM,MAZAK,5,,"3,054.50",NOS,1060
19367,CQ2B40-PS SEAL KIT,MAZAK,4,,"1,173.36",NOS,1060
19368,CDQ2B40-75DZ-A73S COMPACT CYLINDER,MAZAK,4,,"12,630.68",NOS,1060
19382,MBN2200 CURRENT TRANSFORMER,MAZAK,0,,0,NOS,1060
19383,MYG1900 DCCT,MAZAK,0,,0,NOS,1060
19384,"32601021101 RING OD 42/31, ID 25/M25",MAZAK,2,,"26,348.00",NOS,1060
19430,D7127311062 W1106 Y AXIS ENCODER CABLE,MAZAK,0,,0,NOS,1060
19454,32731610030 PIN,MAZAK,4,,"67,044.00",NOS,1060
19480,MAV5900 E-AA1390-001 CABLE,MAZAK,2,,784,NOS,1060
19481,MLG5800 ATA0000-1001R TABLET POINTER,MAZAK,1,,"8,492.00",NOS,1060
19506,D65UB004313 P.C.B YS-659M AP2 CARD,MAZAK,0,,0,NOS,1060
19510,Z41ZK000101 15CTM-01249L CAM ATC UNIT,MAZAK,2,,"2,722,890.98",NOS,1060
19548,G49VK01014A HYD. PUMP UVC-1A-2A3-22-4-,MAZAK,1,,"174,940.00",NOS,1060
19558,VDC-1B-2A3-Q11-U-6064-U NACHI PUMP,MAZAK,1,,"70,000.00",NOS,1060
19568,R62ZZ000951 MANUAL PULSE GENERATOR BOX,MAZAK,0,,0,NOS,1060
19569,D65UB004864 MAGAZINE OPERATION DISPLAY,MAZAK,0,,0,NOS,1060
19578,KIT FANCOVER 178x178x70 MG/ML90-100,MAZAK,0,,0,NOS,1060
19579,"KIT FAN,D 108,MG/ML 90-112 (96279757)",MAZAK,0,,0,NOS,1060
19583,AXIS DROP PREVENTOR PFM 415V/3P 14A/2.5,MAZAK,0,,0,NOS,1060
19603,22550862624 PISTON OD=350 ID=230 L=47,MAZAK,1,,"126,962.00",NOS,1060
19604,32550863910 SPACER OD=213 ID=101 T=5,MAZAK,3,,"110,778.00",NOS,1060
19605,44420846250 BUSH,MAZAK,6,,"15,612.00",NOS,1060
19606,A50VT005700 TB22x45 SPRING,MAZAK,4,,"3,572.00",NOS,1060
19607,SWM00012 A1 AXIS GEAR BOX,MAZAK,1,,"550,000.00",NOS,1060
19608,EMERSON COMPRESSOR CR-62 (OLD AG5552) 3,MAZAK,0,,0,NOS,1060
19631,MANUALCDE00 SD075 ADDITIONAL CD MANUALS,MAZAK,0,,0,SET,1060
19632,EP355-M ELCOM EF-3P003D02E-C71 FILTER,MAZAK,0,,0,NOS,1060
19633,MBP9600 CURRENT TRANSFORMER,MAZAK,0,,0,NOS,1060
19647,32451644383 FINGER PISTON CAT L=109.92,MAZAK,0,,0,NOS,1060
19648,A30TR002600 POWER LOCK PL045x075AE,MAZAK,0,,0,NOS,1060
19649,F30PF004420 LFB-8040 OILES BUSHING,MAZAK,0,,0,NOS,1060
19656,5SL4310-7RC 10A TRIPLE POLE MCB 10KA,MAZAK,5,,"3,235.00",NOS,1060
19709,CONDENSER 410x230x76MM FOR PAC,MAZAK,0,,0,NOS,1060
19710,CONDENSER MAC -40PF FOR CHILLER,MAZAK,0,,0,NOS,1060
19731,RHCL32-810-C73LS HIGH POWER CYLINDER,MAZAK,1,,"29,441.34",NOS,1060
19732,RHC32-PS CYLINDER SEAL KIT,MAZAK,2,,"1,768.64",NOS,1060
19748,BALL BEARING 6008 ZZ,MAZAK,2,,"1,189.44",NOS,1060
19768,MW83300 PRINTED CIRCUIT BOARD,MAZAK,0,,0,NOS,1060
19770,"DRIVE,TAIL SPROCKET,OIL SEAL,CIRCLIP,BR",MAZAK,7,,"39,900.00",NOS,1060
19771,"1 1/2"" PITCH ROLLER CHAIN",MAZAK,75,,"81,937.50",NOS,1060
19772,SCRAPER BLADE,MAZAK,30,,"6,270.00",NOS,1060
19773,NYLON COUPLING,MAZAK,10,,"10,830.00",NOS,1060
19778,D15IA003110 HW1B-V402-TK1890 PUSH BUTTO,MAZAK,0,,0,NOS,1060
19779,D15NB000850 MB-2011W-10B PUSH BUTTON,MAZAK,0,,0,NOS,1060
19780,D18ZZ001340 KNOB BS60,MAZAK,0,,0,NOS,1060
19781,D21IA001240 DD3S-F31P-R LED FOR DISPLAY,MAZAK,0,,0,NOS,1060
19782,D21PA000800 BD-3612G-24 LED GREEN,MAZAK,0,,0,NOS,1060
19783,D21PA000810 BD-3613A-24 LED AMBER,MAZAK,0,,0,NOS,1060
19784,D69IA000120 DMC-1 SOCKET,MAZAK,0,,0,NOS,1060
19803,OC 1400-134-NT-PHE-AC-G-ET3-74104 PUMP,MAZAK,1,,"108,707.00",NOS,1060
19832,VE/CPF/21 COOLANT TANK POST FILTER,MAZAK,0,,0,NOS,1060
19833,VE/CPF/22 COOLANT TANK PRE FILTER,MAZAK,1,,"4,620.00",NOS,1060
19835,AC FAN 160x51MM 100V AC HIGH ACE,MAZAK,2,,"11,505.00",NOS,1060
19856,14 WATT CNC LAMP 24V DC,MAZAK,5,,"13,048.00",NOS,1060
19876,BX1100-IN APC MAKE OFFLINE UPS 1100VA,MAZAK,0,,0,NOS,1060
19920,3201ZA00050 TEST BAR/MANDREL NT50/SK50,MAZAK,0,,0,NOS,1060
20430,6926D-50-002 AMF HYDRAULIC CYLINDER,MAZAK,1,,"28,762.80",NOS,1060
20431,LKA0750-CC KOOSMEK HYDRAULIC CYLINDER,MAZAK,1,,"53,813.20",NOS,1060
20432,LKA0650-CC KOOSMEK HYDRAULIC CYLINDER,MAZAK,1,,"41,970.70",NOS,1060
20433,LHA0750-CL-Y60 KOOSMEK HYDRAULIC CYLIND,MAZAK,1,,"53,813.20",NOS,1060
20434,LHA0750-CC-Y60 KOOSMEK HYDRAULIC CYLIND,MAZAK,1,,"53,813.20",NOS,1060
20435,LHA0750-CL KOOSMEK HYDRAULIC CYLINDER,MAZAK,1,,"53,813.20",NOS,1060
20436,6926-32-002-006 AMF HYDRAULIC CYLINDER,MAZAK,0,,0,NOS,1060
20437,LKE0480-CR KOOSMEK HYDRAULIC CYLINDER,MAZAK,1,,"30,910.90",NOS,1060
20438,6926D-50-001 AMF HYDRAULIC CYLINDER,MAZAK,1,,"22,636.00",NOS,1060
20477,"HYDRAULIC BALL VALVE 1/4""BSP  500 BAR",MAZAK,1,,980,NOS,1060
20523,56-0005-21 VEKTEK DECOUPLER,MAZAK,2,,"274,222.00",NOS,1060
20584,METALLIC OIL SEAL 15X35X7,MAZAK,10,,"1,853.20",NOS,1060
20663,L10TR002541 ERC80-55CX35C-L130 TK COUPL,MAZAK,1,,"13,641.00",NOS,1060
20684,22459726513 COUPLING OD-120 L-74 4P/SET,MAZAK,0,,0,SET,1060
20685,42450848490 SPACER ID85 OD120T3.3 4P/SE,MAZAK,0,,0,SET,1060
20686,42459726522 SHAFT (SP-PT) OD-32.5 L-80,MAZAK,0,,0,NOS,1060
20687,42459726532 SPACER OD120 ID80 T16 2P/SE,MAZAK,0,,0,SET,1060
20701,MBC3200 HP-H903BS SERVO MOTOR,MAZAK,0,,0,NOS,1060
20702,MYL3300 OSA105S5A ENCODER,MAZAK,0,,0,NOS,1060
20774,PS510-25V01LI2UPN8H1141X PRESSURE SWITC,MAZAK,0,,0,NOS,1060
20775,PS510-10V01LI2UPN8H1141X PRESSURE SWITC,MAZAK,0,,0,NOS,1060
20923,MATF600 FCU6-HD452-4 SSD UNIT,MAZAK,0,,0,NOS,1060
20924,MYP6200 PRINTED CIRCUIT BOARD,MAZAK,1,,"30,902.00",NOS,1060
20925,MYR9500 PHOTO COUPLER (SI),MAZAK,4,,"4,192.00",NOS,1060
20930,32340221232 BRACKET,MAZAK,0,,0,NOS,1060
20950,CDQ2B50-100DMZ-A73L COMPACT CYLINDER,MAZAK,2,,"10,085.56",NOS,1060
20951,CDQ2B80-30DMZ-A73L COMPACT CYLINDER,MAZAK,1,,"6,914.94",NOS,1060
21045,E2B-M12LS04-M1-B1 PROXIMITY SENSOR,MAZAK,0,,0,NOS,1060
21085,SSB50 STEEL SLAT BELT OIL SKIMMER,MAZAK,0,,0,NOS,1060
21122,"COOLANT HOSE BSP 3/4"" C TYPE 2600MM",MAZAK,0,,0,NOS,1060
21123,HYD HOSE FERRULE 10MMxM16x1500MM,MAZAK,0,,0,NOS,1060
2113,BUZZER INDICATOR LAMP 230VAC,MAZAK,0,,0,NOS,1060
2114,BUZZER INDICATOR LAMP 110VAC,MAZAK,0,,0,NOS,1060
21158,DG4V3 6C MU B5 60 HYDRAULIC VALVE,MAZAK,0,,0,NOS,1060
21271,084154 TP1-538A024MC1855 SAFETY SWITCH,MAZAK,0,,0,NOS,1060
21272,G16FH004462 SOLENOID VALVE SA-G01C6C1-3,MAZAK,4,,"72,880.00",NOS,1060
21285,44327122360 PISTON (SP-PT) OD24.5/28ID2,MAZAK,0,,0,NOS,1060
21290,"COOLANT NOZZLE 1/2"" x 150MM L",MAZAK,0,,0,NOS,1060
21326,PRESSURE GAUGE 0-210KG 1/4 GFS-65-SSS,MAZAK,0,,0,NOS,1060
21341,LOTO LOCK KRM-K-LSPL-DE-DKM NYLON SHACK,MAZAK,0,,0,NOS,1060
21342,LOTO LOCK KRM-K-SPL-DK+M METAL SHACKLE,MAZAK,0,,0,NOS,1060
21343,LOTO TAG KRM-K-LT-2C,MAZAK,0,,0,NOS,1060
21344,KRM-K-EG-0 GLOOVE 440V,MAZAK,0,,0,NOS,1060
21345,KRM-K-RSLB-01 TORCH,MAZAK,0,,0,NOS,1060
21346,KRM-K-LHL-02 TORCH,MAZAK,0,,0,NOS,1060
21347,KRM-K-SOBLD,MAZAK,0,,0,NOS,1060
21348,MATERIAL LIFTING BELT 1M CAPACITY 2-3TO,MAZAK,0,,0,NOS,1060
21349,MATERIAL LIFTING BELT 2M CAPACITY 2-3TO,MAZAK,0,,0,NOS,1060
21350,MATERIAL LIFTING BELT 4M CAPACITY 2-3TO,MAZAK,0,,0,NOS,1060
21405,F28VV014930 2FBW3590RUU-750L SLIDE PACK,MAZAK,0,,0,NOS,1060
21416,GS-51P5 DOOR SWITCH,MAZAK,1,,"17,100.00",NOS,1060
21417,GS-B33 DOOR SWITCH (MOUNTING BRACKET),MAZAK,1,,"1,900.00",NOS,1060
21453,CNC-6-3-E-L ILLUMINATION LAMP 32W 230VA,MAZAK,5,,"26,050.00",NOS,1060
21528,CONED DISK SPRING D 60x30.5x3t,MAZAK,0,,0,NOS,1060
21558,PRESSURE SWITCH 1PS50 30 BAR,MAZAK,0,,0,NOS,1060
21595,MYP0900 POWER TRANSISTOR MODULE,MAZAK,0,,0,NOS,1060
21596,MAST400 RESISTOR,MAZAK,0,,0,NOS,1060
21612,SA-G01-A3XC1-31 SINGLE SOLENOID DC VALV,MAZAK,0,,0,NOS,1060
21613,DG4V3-2A MU B5 60-110VAC SOLENOID VALVE,MAZAK,0,,0,NOS,1060
21702,D-A93L REED SWITCH,MAZAK,10,,"7,678.50",NOS,1060
21719,22554163852 DUCT 1345x178x130.5 SP0.08P,MAZAK,0,,0,NOS,1060
21723,9956M COOLING FAN EDM NADI TYPE,MAZAK,0,,0,NOS,1060
21724,MMF-12D24DS-MM6 FAN,MAZAK,0,,0,NOS,1060
21725,MMF-09D24TS-MMB FAN,MAZAK,0,,0,NOS,1060
21750,L03VV003500 BALL SCREW BSF4512S-5.3RR,MAZAK,0,,0,NOS,1060
21751,42459744340 PULLEY OD=55 ID=19 W=45,MAZAK,0,,0,NOS,1060
21752,44357729950 PULLEY OD=103 ID=35 W=32.3,MAZAK,0,,0,NOS,1060
21753,E00005207J0 ANGULAR BEARING #5207-J,MAZAK,0,,0,NOS,1060
21754,I110-M0233 SAFETY SWITCH,MAZAK,0,,0,NOS,1060
21755,IE15-S1 ACTUATOR KEY,MAZAK,0,,0,NOS,1060
21783,3TF3101-0AF0 POWER CONTACTOR 12A 110VAC,MAZAK,0,,0,NOS,1060
21785,"HYD. FITTINGS, CONNECTORS & FERRULES",MAZAK,0,,0,SET,1060
21786,22550296292 HOUSING OD 176 ID 75x62,MAZAK,0,,0,NOS,1060
4133,G06LAP00140 FILTER 41.5 FOR LUB PUMP,MAZAK,36,,"35,640.00",NOS,1060
4720,42559765010  BUSHING,MAZAK,3,,"27,429.84",NOS,1060
4835,42551647810 CAP OD=38 T=12,MAZAK,2,,"3,229.32",NOS,1060
4836,078768 ACTUATING HEAD TP (EUCHNER),MAZAK,2,,"15,000.00",NOS,1060
4837,42451646430 BLOCK CAT (SP97 10-PT),MAZAK,0,,0,NOS,1060
5014,TAPER ROLLER BEARING 30204 SKF,MAZAK,3,,"2,367.00",NOS,1060
5019,AIR FILTER 400 x 455 x 10,MAZAK,0,,0,NOS,1060
5319,J01AE2651A0 OIL SEAL TC45x62x9,MAZAK,26,,"18,980.00",NOS,1060
5323,J01AE2081E0 OIL SEAL TC35x55x8,MAZAK,4,,"3,443.80",NOS,1060
5324,J04SH001000 SKY-50 PACKING (USH50 60 6),MAZAK,14,,"11,985.68",NOS,1060
5325,U41ZK002590 DUST SEAL DKH50627,MAZAK,16,,"14,494.88",NOS,1060
5422,SEAL KIT FOR MAZAK HYD.FIXTURE CYL.,MAZAK,0,,0,NOS,1060
5564,D65UB004243  REMOTE I/O CARD,MAZAK,1,,"12,701.04",NOS,1060
5566,D65UB004392  REMOTE I/O CARD,MAZAK,0,,0,NOS,1060
5568,IS1000-01 PRESSURE SWITCH,MAZAK,1,,"2,210.41",NOS,1060
5585,091493 STP3A-2131A024M SAFETY SWITCH,MAZAK,0,,0,NOS,1060
5586,095738 ACTUATOR S-GT-SN (EUCHNER),MAZAK,0,,0,NOS,1060
5595,G06LA002540 AMZ-100SL-30LP-P LUBE PUMP,MAZAK,0,,0,NOS,1060
6141,"A42JJ03S080 3/8""STEEL BALL 1SET,20PCS",MAZAK,7,,"2,681.28",NOS,1060
6185,BEARING FBW3590 THK (ATC COVER BOTTOM),MAZAK,10,,"17,946.70",NOS,1060
6254,U41ZK00159A CAM FOLLOWER FCF22G,MAZAK,4,,"43,622.80",NOS,1060
6255,U41ZK00160C CAM FOLLOWER FCF30L,MAZAK,1,,"12,923.86",NOS,1060
6378,MLT2200 10PW161 INVERTER,MAZAK,2,,"17,424.00",NOS,1060
6451,MLT1800 F82 L0.2 CABLE,MAZAK,3,,"4,719.00",NOS,1060
6624,HYD.HOSE  3/8 x 2550 MM WITH FITTING,MAZAK,0,,0,NOS,1060
6693,"FRICTION PLATE OD 70 MM ID 25X25, TH.8M",MAZAK,1,,437.75,NOS,1060
6737,HYD.HOSE  1/4 x 1400 MM WITH FITTING,MAZAK,1,,477.58,NOS,1060
6738,HYD.HOSE  1/4 x 720 MM WITH FITTING,MAZAK,1,,267.16,NOS,1060
6739,HYD.HOSE  3/8 x 2680 MM WITH FITTING,MAZAK,0,,0,NOS,1060
6801,F04NP002350 P30-34CCG12P5YU17 BEARING,MAZAK,1,,"8,211.00",NOS,1060
6802,O-RING ID 14 x 2.5 MM NBR,MAZAK,0,,0,NOS,1060
6803,O-RING ID 15 x 2.5 MM NBR,MAZAK,0,,0,NOS,1060
6804,O-RING ID 16 x 5.5 MM NBR,MAZAK,0,,0,NOS,1060
6814,32550865870 PISTON ROD OD=80/40 L=85,MAZAK,4,,"136,092.00",NOS,1060
6815,42550865880 SHAFT OD=23.5/10/M8 L=89,MAZAK,4,,"44,208.00",NOS,1060
6821,12555309910 Z AXIS (R) STEP WAY COVER,MAZAK,2,,"483,389.28",NOS,1060
6823,12555309920 Z AXIS WAY COVER (L) 4 STEP,MAZAK,0,,0,SET,1060
6838,MT42600 MR-J2-350CT SERVO AMPLIFIER,MAZAK,1,,"53,312.00",NOS,1060
6989,SUB PLATE FOR IPS PRESSURE SWITCH,MAZAK,10,,"1,923.80",NOS,1060
7052,R67CB001140 GAP SENSOR GPS2-07-PGF-BL,MAZAK,1,,"20,524.00",NOS,1060
7134,Z9900000150 GREASE CITRAX EP-1 400-GRAM,MAZAK,24,,"19,897.20",NOS,1060
7227,D65UB004482 YSJ639-UM REMOTE I/O BOARD,MAZAK,1,,"14,502.13",NOS,1060
7595,PYF08A-N RELAY SOCKET,MAZAK,8,,560,NOS,1060
7596,U41ZK002270 FC32-16CTH CAM FOLLOWER 4PC,MAZAK,4,,"137,636.00",NOS,1060
7597,U41ZK002280 F35-16CTH CAM FOLLOWER,MAZAK,2,,"24,065.48",NOS,1060
7598,U41ZK00159D CAM FOLLOWER FCF22G,MAZAK,1,,"10,298.91",NOS,1060
7599,U41ZK002370 CAM FOLLOWER SCF16,MAZAK,2,,"29,912.90",NOS,1060
7600,U41ZK000101 15CTM-01249L CAM ATC UNIT,MAZAK,0,,0,NOS,1060
7664,41359441221 13CT-STM005-500 SHAFT,MAZAK,2,,"8,167.44",NOS,1060
8021,MT77800 HR123 PCB,MAZAK,1,,"18,268.20",NOS,1060
8022,MT15900 HR555 PCB,MAZAK,1,,"24,806.40",NOS,1060
8023,MT15400 HR113 PCB,MAZAK,0,,0,NOS,1060
8177,MV65800 MDS-C1-CV-185 POWER SUPPLY,MAZAK,1,,"126,324.00",NOS,1060
8233,FILTER ELEMENT FOR COOLANT OF MAZAK,MAZAK,16,,"20,778.56",NOS,1060
8254,"J2600G03000 G-30 O-RING, 1SET=5PCS",MAZAK,1,,352.33,NOS,1060
8256,32554164760 COVER 1532x95x49,MAZAK,1,,"11,455.82",NOS,1060
8274,32550294670 SAUCER SPRING (3PCSX24SET),MAZAK,0,,0,NOS,1060
8275,M20RB012630 COLLECT BT.CAT-50 RIKEN,MAZAK,4,,"327,236.00",NOS,1060
8307,G3MC-202PL-VD  OMRON RELAY 24VDC 2AMP,MAZAK,1,,337.8,NOS,1060
8526,O-RING ID 37 C/S: 3,MAZAK,12,,462.48,NOS,1060
8645,MT42500 MR-J2-200CT SERVO AMPLIFIER,MAZAK,1,,"97,510.00",NOS,1060
8653,FILTER ELEMENT (AM-EL-350) SMC,MAZAK,10,,"12,990.40",NOS,1060
8654,UPS 1KVA EMERSON LIEBERT GXT-MT+1000SB,MAZAK,0,,0,NOS,1060
8696,PR. GAUGE O-160 KG 1/4 GFS-65-SSS-BCPM,MAZAK,6,,"3,018.00",NOS,1060
8724,A50VT004700 SPRING (ATC PISTON ASSY),MAZAK,22,,"18,779.86",NOS,1060
8725,A12003X0200 SPRING PIN (ATC PISTON ASSY,MAZAK,1,,681.99,NOS,1060
8726,42551648530 STOPPER (ATC PISTON ASSY),MAZAK,1,,"2,815.08",NOS,1060
8727,42551646601 PIN (ATC PISTON ASSY),MAZAK,3,,"30,299.46",NOS,1060
8728,J020G222840 ATC PISTON SEAL,MAZAK,4,,"2,399.44",NOS,1060
8729,42451644394 PIN (ATC PISTON ASSY),MAZAK,2,,"15,116.40",NOS,1060
8730,F31DG000260 BUSHING (ATC PISTON ASSY),MAZAK,9,,"6,138.00",NOS,1060
8731,42551646581 PIN (ROLLER FOLLOWER ASSY),MAZAK,8,,"18,537.84",NOS,1060
8732,E00NATR5LL0 ROLLER FOLLOWER,MAZAK,4,,"11,160.00",NOS,1060
8733,A38000E0030 RETAINING RING (ROLLER FOL),MAZAK,1,,711,NOS,1060
8734,32551646593 PIN (ROLLER FOLLOWER ASSY),MAZAK,0,,0,NOS,1060
8735,A50VT005800 SPRING (FOLLOWER ASSY),MAZAK,0,,0,NOS,1060
8736,J04SH001440 DUST SEAL (ATC ASSY),MAZAK,3,,"3,381.00",NOS,1060
8737,42451644341 KEY CAT (ATC ASSY),MAZAK,2,,"8,923.78",NOS,1060
8738,42451644673 PIN (ATC PISTON ASSY),MAZAK,8,,"21,425.44",NOS,1060
8739,A40JJ00M040 HEX NUT (ATC PISTON ASSY),MAZAK,2,,719.08,NOS,1060
8741,BATTERY FOR MR-J2-CT DRIVE MRBAT MITHSU,MAZAK,0,,0,NOS,1060
8742,R49ZZ000070 DOR LOCK L/S EUCHNER,MAZAK,0,,0,NOS,1060
8743,I-IDFA8E-23 AIR DRYER 38CFM,MAZAK,1,,"40,277.48",NOS,1060
8750,"AMARRAJA BATTERY 12V, 7AH",MAZAK,18,,"13,050.00",NOS,1060
9012,HR 113 CPU FOR PC FUSION/M 600 SERIES,MAZAK,0,,0,NOS,1060
9065,A36NNWR0100 RETAINING RING 1 SET =5PCS,MAZAK,0,,0,NOS,1060
9066,J25NV002260 O-RING,MAZAK,0,,0,NOS,1060
9067,J25NV002270 O-RING,MAZAK,4,,"3,036.52",NOS,1060
9068,44350184490 SPRING,MAZAK,2,,"2,680.00",NOS,1060
9173,"IFM FLOW SENSOR S15010,  3-300CM/S",MAZAK,2,,"52,800.00",NOS,1060
9174,E10900 M12 CONNECTOR WITH CABLE 4C2M,MAZAK,0,,0,NOS,1060
9262,IPS 050-30 PRESSURE SWITCH POLY HYDRON,MAZAK,0,,0,NOS,1060
9481,SILENCER PAD FOR FX7000 (1SET=2 NOS),MAZAK,0,,0,SET,1060
9482,DRUM FILTER PAD -FX7000 (1SET=4 NOS),MAZAK,0,,0,SET,1060
9495,"GRUNDFOS PUMP :MTR 3-23/23, SS-304",MAZAK,0,,0,NOS,1060
9522,J04SH002030 PACKING,MAZAK,3,,"4,051.92",NOS,1060
9523,J04SH000930 PACKING,MAZAK,1,,"1,855.11",NOS,1060
9524,42320264050 ROD,MAZAK,3,,"15,948.00",NOS,1060
9525,42320263960 ROD,MAZAK,0,,0,NOS,1060
9526,H50RK007351 JOINT,MAZAK,0,,0,NOS,1060
9527,J2600G21000 O-RING,MAZAK,2,,828.8,NOS,1060
9528,J2600P24000 O-RING,MAZAK,4,,"3,008.00",NOS,1060
9529,J2600P06200 O-RING,MAZAK,2,,828.8,NOS,1060
9530,42550296390 BUSHING,MAZAK,1,,"7,837.02",NOS,1060
9531,J04SH000380 DUST SEAL,MAZAK,3,,"2,153.37",NOS,1060
9532,J04SH000480 PACKING,MAZAK,4,,"1,848.04",NOS,1060
9533,J04SH000190 PACKING,MAZAK,4,,"2,907.96",NOS,1060
9534,J2600G04500 O-RING,MAZAK,3,,"1,019.94",NOS,1060
9535,J2600P11500 O-RING,MAZAK,2,,678.96,NOS,1060
9536,J2600G12500 O-RING,MAZAK,0,,0,NOS,1060
9537,J04SH000890 PACKING,MAZAK,4,,"6,083.84",NOS,1060
9538,J2600G22000 O-RING,MAZAK,4,,"1,794.96",NOS,1060
9539,A35000H0550 RETAINING RING,MAZAK,2,,"1,085.30",NOS,1060
9540,J2600G08500 O-RING,MAZAK,9,,"3,008.43",NOS,1060
9541,J01AE3193F0 OIL SEAL,MAZAK,1,,848.7,NOS,1060
9542,J1100P03350 BACKUP RING,MAZAK,6,,"32,589.00",NOS,1060
9543,12551646572 ARM,MAZAK,0,,0,NOS,1060
9544,32451644331 GRIPPER,MAZAK,2,,"52,917.26",NOS,1060
9545,42551646581 PIN,MAZAK,3,,"7,075.80",NOS,1060
9546,J01AP3618S0 TCN75X100X13 OIL SEAL,MAZAK,1,,"15,495.37",NOS,1060
9547,A50VT005800 SPRING,MAZAK,19,,"15,404.44",NOS,1060
9548,J020G222840 SEAL,MAZAK,0,,0,NOS,1060
9549,42551745951 PIN,MAZAK,4,,"21,781.32",NOS,1060
9550,02551745843  ARM,MAZAK,1,,"133,025.25",NOS,1060
9551,44831609710 PIN,MAZAK,3,,"14,225.19",NOS,1060
9552,34261612451 ROD,MAZAK,1,,"8,632.26",NOS,1060
9553,J04SH003030 DUST SEAL,MAZAK,2,,684,NOS,1060
9554,42551747241 BLOCK,MAZAK,4,,"34,625.00",NOS,1060
9555,J01AG2847E0 OIL SEAL,MAZAK,6,,"2,733.30",NOS,1060
9556,J01AG2860A0 OIL SEAL,MAZAK,6,,"1,986.72",NOS,1060
9557,J01AP2240J1 OIL SEAL,MAZAK,8,,"60,290.64",NOS,1060
9558,J01AP170900 OIL SEAL,MAZAK,4,,"25,107.80",NOS,1060
9559,A35000H0600 RETAINING RING,MAZAK,2,,519.84,NOS,1060
9560,42557125631 PACKING,MAZAK,2,,"2,214.36",NOS,1060
9561,44137101741 SPRING,MAZAK,10,,"28,640.00",NOS,1060
9562,J04SH000920 DUST SEAL,MAZAK,4,,"1,357.92",NOS,1060
9563,44837108700 PACKING,MAZAK,2,,728.8,NOS,1060
9564,F30PF001080 BUSH,MAZAK,2,,"1,305.84",NOS,1060
9565,A38000E0090 RETAINING RING,MAZAK,1,,383.04,NOS,1060
9566,F30PF001910 BUSH,MAZAK,1,,799.53,NOS,1060
9567,A38000E0060 RETAINING RING,MAZAK,1,,711,NOS,1060
9568,32559765120 PACKING,MAZAK,2,,"9,682.82",NOS,1060
9569,J2600P01400 O-RING,MAZAK,3,,"1,018.44",NOS,1060
9570,A35000S0400 RETAINING RING,MAZAK,0,,0,NOS,1060
9571,A11010X0250 TAPER PIN,MAZAK,0,,0,NOS,1060
9572,A38000E0080 RETAINING RING,MAZAK,0,,0,NOS,1060
9573,A50SJ004020 SPRING,MAZAK,9,,"9,700.47",NOS,1060
9574,42347756450 BUSHING,MAZAK,2,,"32,580.58",NOS,1060
9575,F30PF000640 BUSH,MAZAK,16,,"11,707.20",NOS,1060
9576,F30PF000630 BUSH,MAZAK,16,,"9,645.44",NOS,1060
9577,44857351580 SPRING,MAZAK,4,,"21,572.40",NOS,1060
9578,A35000S0200 RETAINING RING,MAZAK,0,,0,NOS,1060
9579,44857352720 PIN,MAZAK,1,,"1,739.04",NOS,1060
9580,AA12008X0200 SPRING PIN,MAZAK,3,,"1,043.37",NOS,1060
9581,J2600G12000 O-RING,MAZAK,2,,688.4,NOS,1060
9582,J04SH000810 PACKING,MAZAK,0,,0,NOS,1060
9583,J04SH000540 PACKING,MAZAK,0,,0,NOS,1060
9584,J04SH001760 DUST SEAL,MAZAK,0,,0,NOS,1060
9585,J2600G07000 O-RING,MAZAK,5,,"1,672.45",NOS,1060
9586,J04SH001220 PACKING,MAZAK,0,,0,NOS,1060
